"manyclasses_institution_id","manyclasses_course_id","manyclasses_student_id","z_diff"
8,9,"c437cd04b123ba0cd81cf08bf45407ff",-0.526390067
8,9,"62dcf81ce742d0d9f7239373cd5f846f",-0.473364033
8,9,"13d29c9695812180e74ae74ecc1740cb",-0.360870718
8,9,"d42232a20fbbe6103e8a2116855d688c",-0.065537051
8,9,"3ecbcf163c244f4dc3012db500aa2360",0.040912101
8,9,"351e209b7900c8e374cf75d2119aaa29",-0.272006019
8,9,"dcd9177a0c1b14d1b4f63ec3a3532cbc",-0.000774971
8,9,"2316fdfde7daae5464bcd915bc11fd2e",-1.174942987
8,9,"d0255e8b766504ddb7662d56aecfb156",-0.166516752
8,9,"3fa0e800643b90b53909490a1d3be356",0.372855534
8,9,"2b05a9312d7fde8c92a4ff1da7145adf",0.209997462
8,9,"62d9374b6ab71df7f259b7912e690724",0.117336556
8,9,"366a0c137b7d19f0d1fc01b80a8017fd",1.153401297
8,9,"cbde41138d3a93393e2ce331e8e14678",0.119527871
8,9,"bbb589804c99de1459e13fe14b8d1c37",-0.11615923
8,9,"02fa37635e8c972e4c1300913542ab54",-0.904980073
8,9,"177775489175dcd93d68c2a7c41d84c5",-0.447036878
8,9,"4e16fd90ff5b960c10ae53cb332884d3",1.532871529
8,9,"c57d67ee872124e060509212717702fa",-1.059478416
8,9,"71f2acb604be80125a46b10f5f66cbca",0.199279564
8,9,"9a736c224d773ed8a9a0f88a54d51b4d",-0.074783464
8,9,"8dae9066770625a7f9ac10de7ec66c9d",0.166439103
8,9,"040ca6672738121e02166fd528ac433e",0.182939486
8,9,"44f3dc22d2e3b50f1d6e0a1e910dda59",0.321054389
8,9,"c10a5647e6a913eefac3623f6807a72e",-0.010374054
8,9,"41668228b01d2e5830b64fd6c3fbc81f",0.046072417
8,9,"d1e687e27f6d3c9b991579cfbb2a67d4",0.295949491
8,9,"025046077e71c471e5e2f35f96dd1583",-0.26009494
8,9,"b9d0702202273ef0c27588aacba89c34",-0.165722126
8,9,"dc156a304cc5225dd3eef73af2d7621b",-0.23696201
8,9,"453ae0214724eaead80a92c4f90e6dc5",-0.295448021
8,9,"8f346b63e78bf75a31e78f9f0760ed4b",-0.217167045
8,9,"fb5fc7d8cf8343dcf2b2cdef41e151ee",-0.10132491
8,9,"3374711c98c56f3402ed9bc9b2677ad7",0.268551544
8,9,"c5965cd4ca522e3538b7392e1e5d6304",0.874035189
8,9,"9bbd8c6aaae6cbc337750c7f6519b809",0.673835911
8,9,"99f2228b5f7488b4412339b9d2dfd535",0.16829697
8,9,"d53ea88ef81359a9953d3228eb54a97a",0.215714809
8,9,"af951714645f911df4ffe264f9626541",-0.377977366
8,9,"d56291b965312edca8a4a6536c8ad2a1",-0.251281671
8,9,"1bc1289448ed5bce704aa1105f9675d1",0.104709068
8,9,"b397f629c1b07a02deaef8a477a7fb1a",0.47728779
2,17,"7c4631be783253158cb54338d0cba0cc",-0.734645127
2,17,"268bb3c8a5219aeaede3d75cfb470311",-0.88794747
